k rep nodeID nodeDepth brlen
10 rep005 n242 9 0.05268025782891314
10 rep005 n243 7 0.40546510810816444
10 rep005 n244 7 0.40546510810816444
10 rep005 n245 8 0.05268025782891314
10 rep005 n246 8 0.05268025782891314
10 rep005 n247 9 0.05268025782891314
10 rep005 n248 9 0.05268025782891314
10 rep005 n249 9 0.05268025782891314
10 rep005 n25 7 0.2231435513142097
10 rep005 n250 9 0.6931471805599453
10 rep005 n251 8 0.6931471805599453
10 rep005 n252 8 0.6931471805599453
10 rep005 n253 9 4.605170185988091
10 rep005 n254 9 0.05268025782891314
10 rep005 n255 9 0.05268025782891314
10 rep005 n256 9 0.05268025782891314
10 rep005 n257 3 0.25131442828090605
10 rep005 n258 3 0.11778303565638351
10 rep005 n259 4 0.2876820724517809
10 rep005 n26 7 0.5108256237659907
10 rep005 n260 4 0.13353139262452263
10 rep005 n261 5 0.15415067982725836
10 rep005 n262 5 0.05268025782891314
10 rep005 n263 6 0.15415067982725836
10 rep005 n264 6 0.5596157879354228
10 rep005 n265 7 0.05268025782891314
10 rep005 n266 7 0.05268025782891314
10 rep005 n267 8 0.05268025782891314
10 rep005 n268 8 0.2876820724517809
10 rep005 n269 9 0.05268025782891314
10 rep005 n27 8 1.09861228866811
10 rep005 n270 9 0.05268025782891314
10 rep005 n271 9 0.2876820724517809
10 rep005 n272 9 0.2876820724517809
10 rep005 n273 8 0.2876820724517809
10 rep005 n274 8 0.05268025782891314
10 rep005 n275 9 0.2876820724517809
10 rep005 n276 9 0.05268025782891314
10 rep005 n277 9 0.05268025782891314
10 rep005 n278 9 0.40546510810816444
10 rep005 n279 7 0.05268025782891314
10 rep005 n28 8 0.05268025782891314
10 rep005 n280 7 0.05268025782891314
10 rep005 n281 8 0.1823215567939546
10 rep005 n282 8 0.40546510810816444
10 rep005 n283 9 0.2876820724517809
10 rep005 n284 9 0.05268025782891314
10 rep005 n285 9 0.2231435513142097
10 rep005 n286 9 0.5108256237659907
10 rep005 n287 8 0.40546510810816444
10 rep005 n288 8 0.05268025782891314
10 rep005 n289 9 0.40546510810816444
10 rep005 n29 9 0.40546510810816444
10 rep005 n290 9 0.1823215567939546
10 rep005 n291 9 0.6931471805599453
10 rep005 n292 9 0.2876820724517809
10 rep005 n293 6 0.1823215567939546
10 rep005 n294 6 0.40546510810816444
10 rep005 n295 7 0.2876820724517809
10 rep005 n296 7 0.2876820724517809
10 rep005 n297 8 0.05268025782891314
10 rep005 n298 8 1.09861228866811
10 rep005 n299 9 0.05268025782891314
10 rep005 n3 3 0.2876820724517809
10 rep005 n30 9 0.05268025782891314
10 rep005 n300 9 0.05268025782891314
10 rep005 n301 9 0.40546510810816444
10 rep005 n302 9 0.40546510810816444
10 rep005 n303 8 0.05268025782891314
10 rep005 n304 8 0.40546510810816444
10 rep005 n305 9 0.05268025782891314
10 rep005 n306 9 0.05268025782891314
10 rep005 n307 9 0.40546510810816444
10 rep005 n308 9 0.05268025782891314
10 rep005 n309 7 0.2231435513142097
10 rep005 n31 9 4.605170185988091
10 rep005 n310 7 0.05268025782891314
10 rep005 n311 8 0.2231435513142097
10 rep005 n312 8 0.05268025782891314
10 rep005 n313 9 0.05268025782891314
10 rep005 n314 9 0.05268025782891314
10 rep005 n315 9 0.6931471805599453
10 rep005 n316 9 0.6931471805599453
10 rep005 n317 8 1.3862943611198906
10 rep005 n318 8 0.2876820724517809
10 rep005 n319 9 0.05268025782891314
10 rep005 n32 9 0.05268025782891314
10 rep005 n320 9 0.05268025782891314
10 rep005 n321 9 0.05268025782891314
10 rep005 n322 9 0.05268025782891314
10 rep005 n323 5 0.1823215567939546
10 rep005 n324 5 0.05268025782891314
10 rep005 n325 6 0.40546510810816444
10 rep005 n326 6 0.1823215567939546
10 rep005 n327 7 0.05268025782891314
10 rep005 n328 7 0.05268025782891314
10 rep005 n329 8 0.2231435513142097
10 rep005 n33 8 0.2876820724517809
10 rep005 n330 8 0.05268025782891314
10 rep005 n331 9 0.2231435513142097
10 rep005 n332 9 0.5108256237659907
10 rep005 n333 9 0.05268025782891314
10 rep005 n334 9 0.05268025782891314
10 rep005 n335 8 0.2231435513142097
10 rep005 n336 8 0.5108256237659907
10 rep005 n337 9 0.05268025782891314
10 rep005 n338 9 0.40546510810816444
10 rep005 n339 9 0.05268025782891314
10 rep005 n34 8 0.05268025782891314
10 rep005 n340 9 0.2876820724517809
10 rep005 n341 7 0.05268025782891314
10 rep005 n342 7 0.2876820724517809
10 rep005 n343 8 0.40546510810816444
10 rep005 n344 8 0.05268025782891314
10 rep005 n345 9 0.40546510810816444
10 rep005 n346 9 0.40546510810816444
10 rep005 n347 9 0.05268025782891314
10 rep005 n348 9 0.6931471805599453
10 rep005 n349 8 0.2876820724517809
10 rep005 n35 9 0.05268025782891314
10 rep005 n350 8 0.05268025782891314
10 rep005 n351 9 0.05268025782891314
10 rep005 n352 9 0.05268025782891314
10 rep005 n353 9 0.40546510810816444
10 rep005 n354 9 0.05268025782891314
10 rep005 n355 6 0.5108256237659907
10 rep005 n356 6 0.05268025782891314
10 rep005 n357 7 0.05268025782891314
10 rep005 n358 7 0.05268025782891314
10 rep005 n359 8 0.2231435513142097
10 rep005 n36 9 0.05268025782891314
10 rep005 n360 8 0.05268025782891314
10 rep005 n361 9 0.2231435513142097
10 rep005 n362 9 0.2231435513142097
10 rep005 n363 9 0.05268025782891314
10 rep005 n364 9 0.05268025782891314
10 rep005 n365 8 0.05268025782891314
10 rep005 n366 8 0.5108256237659907
10 rep005 n367 9 0.05268025782891314
10 rep005 n368 9 0.40546510810816444
10 rep005 n369 9 0.05268025782891314
10 rep005 n37 9 0.40546510810816444
10 rep005 n370 9 0.2231435513142097
10 rep005 n371 7 1.09861228866811
10 rep005 n372 7 0.05268025782891314
10 rep005 n373 8 0.05268025782891314
10 rep005 n374 8 0.05268025782891314
10 rep005 n375 9 0.05268025782891314
10 rep005 n376 9 0.40546510810816444
10 rep005 n377 9 0.05268025782891314
10 rep005 n378 9 0.05268025782891314
10 rep005 n379 8 0.05268025782891314
10 rep005 n38 9 0.40546510810816444
10 rep005 n380 8 0.05268025782891314
10 rep005 n381 9 0.05268025782891314
10 rep005 n382 9 0.05268025782891314
10 rep005 n383 9 4.605170185988091
10 rep005 n384 9 4.605170185988091
10 rep005 n385 4 0.3364722366212129
10 rep005 n386 4 0.15415067982725836
10 rep005 n387 5 0.1823215567939546
10 rep005 n388 5 0.40546510810816444
10 rep005 n389 6 0.05268025782891314
10 rep005 n39 6 0.05268025782891314
10 rep005 n390 6 0.05268025782891314
10 rep005 n391 7 0.05268025782891314
10 rep005 n392 7 0.05268025782891314
10 rep005 n393 8 0.2876820724517809
10 rep005 n394 8 0.6931471805599453
10 rep005 n395 9 0.05268025782891314
10 rep005 n396 9 0.05268025782891314
10 rep005 n397 9 0.05268025782891314
10 rep005 n398 9 0.40546510810816444
10 rep005 n399 8 0.05268025782891314
10 rep005 n4 3 0.05268025782891314
10 rep005 n40 6 0.05268025782891314
10 rep005 n400 8 0.05268025782891314
10 rep005 n401 9 0.2876820724517809
10 rep005 n402 9 0.2876820724517809
10 rep005 n403 9 0.05268025782891314
10 rep005 n404 9 0.05268025782891314
10 rep005 n405 7 0.05268025782891314
10 rep005 n406 7 0.05268025782891314
10 rep005 n407 8 0.2876820724517809
10 rep005 n408 8 0.05268025782891314
10 rep005 n409 9 0.05268025782891314
10 rep005 n41 7 0.2876820724517809
10 rep005 n410 9 0.6931471805599453
10 rep005 n411 9 0.05268025782891314
10 rep005 n412 9 0.40546510810816444
10 rep005 n413 8 0.6931471805599453
10 rep005 n414 8 0.05268025782891314
10 rep005 n415 9 0.05268025782891314
10 rep005 n416 9 0.05268025782891314
10 rep005 n417 9 0.05268025782891314
10 rep005 n418 9 0.05268025782891314
10 rep005 n419 6 0.2231435513142097
10 rep005 n42 7 0.2876820724517809
10 rep005 n420 6 0.2231435513142097
10 rep005 n421 7 0.05268025782891314
10 rep005 n422 7 0.05268025782891314
10 rep005 n423 8 0.05268025782891314
10 rep005 n424 8 0.05268025782891314
10 rep005 n425 9 0.2876820724517809
10 rep005 n426 9 0.2876820724517809
10 rep005 n427 9 0.2876820724517809
10 rep005 n428 9 0.05268025782891314
10 rep005 n429 8 0.05268025782891314
10 rep005 n43 8 0.05268025782891314
10 rep005 n430 8 0.05268025782891314
10 rep005 n431 9 0.2876820724517809
10 rep005 n432 9 0.05268025782891314
10 rep005 n433 9 0.6931471805599453
10 rep005 n434 9 0.2876820724517809
10 rep005 n435 7 0.05268025782891314
10 rep005 n436 7 0.05268025782891314
10 rep005 n437 8 0.6931471805599453
10 rep005 n438 8 0.05268025782891314
10 rep005 n439 9 0.05268025782891314
10 rep005 n44 8 0.05268025782891314
10 rep005 n440 9 0.6931471805599453
10 rep005 n441 9 0.05268025782891314
10 rep005 n442 9 0.05268025782891314
10 rep005 n443 8 0.05268025782891314
10 rep005 n444 8 0.05268025782891314
10 rep005 n445 9 0.05268025782891314
10 rep005 n446 9 0.6931471805599453
10 rep005 n447 9 0.05268025782891314
10 rep005 n448 9 0.2876820724517809
10 rep005 n449 5 0.916290731874155
10 rep005 n45 9 0.05268025782891314
10 rep005 n450 5 0.2231435513142097
10 rep005 n451 6 0.05268025782891314
10 rep005 n452 6 0.2876820724517809
10 rep005 n453 7 0.40546510810816444
10 rep005 n454 7 0.05268025782891314
10 rep005 n455 8 0.05268025782891314
10 rep005 n456 8 0.05268025782891314
10 rep005 n457 9 0.05268025782891314
10 rep005 n458 9 0.05268025782891314
10 rep005 n459 9 0.40546510810816444
10 rep005 n46 9 0.05268025782891314
10 rep005 n460 9 0.05268025782891314
10 rep005 n461 8 0.05268025782891314
10 rep005 n462 8 0.05268025782891314
10 rep005 n463 9 0.05268025782891314
10 rep005 n464 9 0.05268025782891314
10 rep005 n465 9 0.05268025782891314
10 rep005 n466 9 0.05268025782891314
10 rep005 n467 7 0.6931471805599453
10 rep005 n468 7 0.2876820724517809
10 rep005 n469 8 0.40546510810816444
10 rep005 n47 9 0.40546510810816444
10 rep005 n470 8 0.05268025782891314
10 rep005 n471 9 0.05268025782891314
10 rep005 n472 9 0.05268025782891314
10 rep005 n473 9 0.6931471805599453
10 rep005 n474 9 0.05268025782891314
10 rep005 n475 8 0.05268025782891314
10 rep005 n476 8 0.05268025782891314
10 rep005 n477 9 0.05268025782891314
10 rep005 n478 9 0.6931471805599453
10 rep005 n479 9 0.05268025782891314
10 rep005 n48 9 0.40546510810816444
10 rep005 n480 9 0.6931471805599453
10 rep005 n481 6 0.05268025782891314
10 rep005 n482 6 0.05268025782891314
10 rep005 n483 7 0.05268025782891314
10 rep005 n484 7 0.05268025782891314
10 rep005 n485 8 0.05268025782891314
10 rep005 n486 8 0.05268025782891314
10 rep005 n487 9 0.05268025782891314
10 rep005 n488 9 0.05268025782891314
10 rep005 n489 9 0.05268025782891314
10 rep005 n49 8 0.05268025782891314
10 rep005 n490 9 0.6931471805599453
10 rep005 n491 8 0.05268025782891314
10 rep005 n492 8 0.05268025782891314
10 rep005 n493 9 0.6931471805599453
10 rep005 n494 9 0.05268025782891314
10 rep005 n495 9 0.05268025782891314
10 rep005 n496 9 0.6931471805599453
10 rep005 n497 7 0.05268025782891314
10 rep005 n498 7 0.05268025782891314
10 rep005 n499 8 0.05268025782891314
10 rep005 n5 4 0.13353139262452263
10 rep005 n50 8 0.05268025782891314
10 rep005 n500 8 4.605170185988091
10 rep005 n501 9 0.05268025782891314
10 rep005 n502 9 0.05268025782891314
10 rep005 n503 9 0.05268025782891314
10 rep005 n504 9 0.05268025782891314
10 rep005 n505 8 0.05268025782891314
10 rep005 n506 8 0.05268025782891314
10 rep005 n507 9 0.05268025782891314
10 rep005 n508 9 0.05268025782891314
10 rep005 n509 9 0.05268025782891314
10 rep005 n51 9 0.05268025782891314
10 rep005 n510 9 0.6931471805599453
10 rep005 n52 9 0.05268025782891314
10 rep005 n53 9 0.40546510810816444
10 rep005 n54 9 4.605170185988091
10 rep005 n55 7 0.2876820724517809
10 rep005 n56 7 0.2876820724517809
10 rep005 n57 8 0.40546510810816444
10 rep005 n58 8 0.40546510810816444
10 rep005 n59 9 0.6931471805599453
10 rep005 n6 4 0.2876820724517809
10 rep005 n60 9 0.05268025782891314
10 rep005 n61 9 0.05268025782891314
10 rep005 n62 9 0.05268025782891314
10 rep005 n63 8 0.05268025782891314
10 rep005 n64 8 0.05268025782891314
10 rep005 n65 9 0.40546510810816444
10 rep005 n66 9 0.40546510810816444
10 rep005 n67 9 0.05268025782891314
10 rep005 n68 9 0.40546510810816444
10 rep005 n69 5 0.15415067982725836
10 rep005 n7 5 0.40546510810816444
10 rep005 n70 5 0.15415067982725836
10 rep005 n71 6 0.40546510810816444
10 rep005 n72 6 0.05268025782891314
10 rep005 n73 7 0.1823215567939546
10 rep005 n74 7 0.05268025782891314
10 rep005 n75 8 0.1823215567939546
10 rep005 n76 8 0.05268025782891314
10 rep005 n77 9 0.1823215567939546
10 rep005 n78 9 0.1823215567939546
10 rep005 n79 9 0.2231435513142097
10 rep005 n8 5 0.1823215567939546
10 rep005 n80 9 0.05268025782891314
10 rep005 n81 8 0.2231435513142097
10 rep005 n82 8 0.2231435513142097
10 rep005 n83 9 0.05268025782891314
10 rep005 n84 9 0.2876820724517809
10 rep005 n85 9 0.05268025782891314
10 rep005 n86 9 0.2876820724517809
10 rep005 n87 7 0.05268025782891314
10 rep005 n88 7 0.05268025782891314
10 rep005 n89 8 0.05268025782891314
10 rep005 n9 6 0.05268025782891314
10 rep005 n90 8 0.6931471805599453
10 rep005 n91 9 0.05268025782891314
10 rep005 n92 9 0.05268025782891314
10 rep005 n93 9 0.05268025782891314
10 rep005 n94 9 0.05268025782891314
10 rep005 n95 8 0.05268025782891314
10 rep005 n96 8 0.2876820724517809
10 rep005 n97 9 0.40546510810816444
10 rep005 n98 9 0.05268025782891314
10 rep005 n99 9 0.2876820724517809
10 rep006 n0 1 0.05268025782891314
10 rep006 n1 2 0.10536051565782628
10 rep006 n10 6 0.1823215567939546
10 rep006 n100 9 0.2231435513142097
10 rep006 n101 6 0.13353139262452263
10 rep006 n102 6 0.13353139262452263
10 rep006 n103 7 0.15415067982725836
10 rep006 n104 7 0.15415067982725836
10 rep006 n105 8 0.1823215567939546
10 rep006 n106 8 0.1823215567939546
10 rep006 n107 9 0.05268025782891314
10 rep006 n108 9 0.5108256237659907
10 rep006 n109 9 0.2231435513142097
10 rep006 n11 7 0.2231435513142097
10 rep006 n110 9 0.05268025782891314
10 rep006 n111 8 0.1823215567939546
10 rep006 n112 8 0.40546510810816444
10 rep006 n113 9 0.2876820724517809
10 rep006 n114 9 0.2876820724517809
10 rep006 n115 9 0.05268025782891314
10 rep006 n116 9 0.05268025782891314
10 rep006 n117 7 0.3364722366212129
10 rep006 n118 7 0.15415067982725836
10 rep006 n119 8 0.1823215567939546
10 rep006 n12 7 0.05268025782891314
10 rep006 n120 8 0.40546510810816444
10 rep006 n121 9 0.05268025782891314
10 rep006 n122 9 0.05268025782891314
10 rep006 n123 9 0.2231435513142097
10 rep006 n124 9 0.5108256237659907
10 rep006 n125 8 0.05268025782891314
10 rep006 n126 8 0.5108256237659907
10 rep006 n127 9 1.09861228866811
10 rep006 n128 9 0.05268025782891314
10 rep006 n129 9 0.2231435513142097
10 rep006 n13 8 0.2231435513142097
10 rep006 n130 9 0.5108256237659907
10 rep006 n131 4 0.2231435513142097
10 rep006 n132 4 0.05268025782891314
10 rep006 n133 5 0.2231435513142097
10 rep006 n134 5 0.5108256237659907
10 rep006 n135 6 0.05268025782891314
10 rep006 n136 6 0.05268025782891314
10 rep006 n137 7 0.05268025782891314
10 rep006 n138 7 0.40546510810816444
10 rep006 n139 8 0.6931471805599453
10 rep006 n14 8 0.05268025782891314
10 rep006 n140 8 0.6931471805599453
10 rep006 n141 9 0.05268025782891314
10 rep006 n142 9 0.05268025782891314
10 rep006 n143 9 0.05268025782891314
10 rep006 n144 9 0.05268025782891314
10 rep006 n145 8 0.40546510810816444
10 rep006 n146 8 0.40546510810816444
10 rep006 n147 9 4.605170185988091
10 rep006 n148 9 4.605170185988091
10 rep006 n149 9 0.05268025782891314
10 rep006 n15 9 0.5108256237659907
10 rep006 n150 9 0.05268025782891314
10 rep006 n151 7 0.05268025782891314
10 rep006 n152 7 0.05268025782891314
10 rep006 n153 8 0.05268025782891314
10 rep006 n154 8 0.40546510810816444
10 rep006 n155 9 0.05268025782891314
10 rep006 n156 9 0.05268025782891314
10 rep006 n157 9 0.40546510810816444
10 rep006 n158 9 0.05268025782891314
10 rep006 n159 8 0.40546510810816444
10 rep006 n16 9 0.05268025782891314
10 rep006 n160 8 0.05268025782891314
10 rep006 n161 9 1.09861228866811
10 rep006 n162 9 0.05268025782891314
10 rep006 n163 9 0.6931471805599453
10 rep006 n164 9 0.05268025782891314
10 rep006 n165 6 0.05268025782891314
10 rep006 n166 6 0.6931471805599453
10 rep006 n167 7 0.05268025782891314
10 rep006 n168 7 0.05268025782891314
10 rep006 n169 8 0.6931471805599453
10 rep006 n17 9 0.05268025782891314
10 rep006 n170 8 0.6931471805599453
10 rep006 n171 9 0.05268025782891314
10 rep006 n172 9 0.05268025782891314
10 rep006 n173 9 0.05268025782891314
10 rep006 n174 9 0.05268025782891314
10 rep006 n175 8 0.05268025782891314
10 rep006 n176 8 0.05268025782891314
10 rep006 n177 9 0.6931471805599453
10 rep006 n178 9 0.6931471805599453
10 rep006 n179 9 0.6931471805599453
10 rep006 n18 9 0.2876820724517809
10 rep006 n180 9 0.05268025782891314
10 rep006 n181 7 0.2876820724517809
10 rep006 n182 7 0.05268025782891314
10 rep006 n183 8 0.2876820724517809
10 rep006 n184 8 0.05268025782891314
10 rep006 n185 9 0.6931471805599453
10 rep006 n186 9 0.05268025782891314
10 rep006 n187 9 0.05268025782891314
10 rep006 n188 9 0.05268025782891314
10 rep006 n189 8 0.05268025782891314
10 rep006 n19 8 0.05268025782891314
10 rep006 n190 8 0.40546510810816444
10 rep006 n191 9 0.05268025782891314
10 rep006 n192 9 0.05268025782891314
10 rep006 n193 9 0.05268025782891314
10 rep006 n194 9 0.05268025782891314
10 rep006 n195 5 0.05268025782891314
10 rep006 n196 5 0.05268025782891314
10 rep006 n197 6 0.05268025782891314
10 rep006 n198 6 0.05268025782891314
10 rep006 n199 7 0.05268025782891314
10 rep006 n2 2 0.10536051565782628
10 rep006 n20 8 0.2876820724517809
10 rep006 n200 7 0.2876820724517809
10 rep006 n201 8 0.05268025782891314
10 rep006 n202 8 0.40546510810816444
10 rep006 n203 9 0.05268025782891314
10 rep006 n204 9 0.05268025782891314
10 rep006 n205 9 1.09861228866811
10 rep006 n206 9 0.40546510810816444
10 rep006 n207 8 0.05268025782891314
10 rep006 n208 8 0.05268025782891314
10 rep006 n209 9 0.2876820724517809
10 rep006 n21 9 0.05268025782891314
10 rep006 n210 9 0.6931471805599453
10 rep006 n211 9 0.6931471805599453
10 rep006 n212 9 0.05268025782891314
10 rep006 n213 7 0.2876820724517809
10 rep006 n214 7 0.2876820724517809
10 rep006 n215 8 0.05268025782891314
10 rep006 n216 8 0.05268025782891314
10 rep006 n217 9 1.09861228866811
10 rep006 n218 9 0.40546510810816444
10 rep006 n219 9 1.09861228866811
10 rep006 n22 9 0.40546510810816444
10 rep006 n220 9 0.05268025782891314
10 rep006 n221 8 0.40546510810816444
10 rep006 n222 8 0.05268025782891314
10 rep006 n223 9 0.40546510810816444
10 rep006 n224 9 0.05268025782891314
10 rep006 n225 9 0.6931471805599453
10 rep006 n226 9 0.05268025782891314
10 rep006 n227 6 0.6931471805599453
10 rep006 n228 6 0.2876820724517809
10 rep006 n229 7 0.05268025782891314
10 rep006 n23 9 0.2876820724517809
10 rep006 n230 7 0.05268025782891314
10 rep006 n231 8 0.40546510810816444
10 rep006 n232 8 0.40546510810816444
10 rep006 n233 9 0.05268025782891314
10 rep006 n234 9 0.6931471805599453
10 rep006 n235 9 0.05268025782891314
10 rep006 n236 9 0.6931471805599453
10 rep006 n237 8 0.40546510810816444
10 rep006 n238 8 0.40546510810816444
10 rep006 n239 9 0.05268025782891314
10 rep006 n24 9 0.05268025782891314
10 rep006 n240 9 0.05268025782891314
10 rep006 n241 9 0.05268025782891314
10 rep006 n242 9 0.05268025782891314
10 rep006 n243 7 0.05268025782891314
10 rep006 n244 7 0.05268025782891314
10 rep006 n245 8 0.6931471805599453
10 rep006 n246 8 0.6931471805599453
10 rep006 n247 9 0.05268025782891314
10 rep006 n248 9 0.05268025782891314
10 rep006 n249 9 0.05268025782891314
10 rep006 n25 7 0.2231435513142097
10 rep006 n250 9 4.605170185988091
10 rep006 n251 8 0.6931471805599453
10 rep006 n252 8 0.05268025782891314
10 rep006 n253 9 0.05268025782891314
10 rep006 n254 9 0.05268025782891314
10 rep006 n255 9 4.605170185988091
10 rep006 n256 9 0.05268025782891314
10 rep006 n257 3 0.40546510810816444
10 rep006 n258 3 0.05268025782891314
10 rep006 n259 4 0.25131442828090605
10 rep006 n26 7 0.05268025782891314
10 rep006 n260 4 0.11778303565638351
10 rep006 n261 5 0.13353139262452263
10 rep006 n262 5 0.2876820724517809
10 rep006 n263 6 0.40546510810816444
10 rep006 n264 6 0.05268025782891314
10 rep006 n265 7 0.05268025782891314
10 rep006 n266 7 0.1823215567939546
10 rep006 n267 8 0.05268025782891314
10 rep006 n268 8 0.5108256237659907
10 rep006 n269 9 0.05268025782891314
10 rep006 n27 8 0.05268025782891314
10 rep006 n270 9 0.05268025782891314
10 rep006 n271 9 0.2231435513142097
10 rep006 n272 9 0.2231435513142097
10 rep006 n273 8 0.1823215567939546
10 rep006 n274 8 0.1823215567939546
10 rep006 n275 9 0.2231435513142097
10 rep006 n276 9 0.2231435513142097
10 rep006 n277 9 0.05268025782891314
10 rep006 n278 9 0.2231435513142097
10 rep006 n279 7 0.2876820724517809
10 rep006 n28 8 0.2231435513142097
10 rep006 n280 7 0.05268025782891314
10 rep006 n281 8 0.6931471805599453
10 rep006 n282 8 0.2876820724517809
10 rep006 n283 9 0.05268025782891314
10 rep006 n284 9 0.40546510810816444
10 rep006 n285 9 0.6931471805599453
10 rep006 n286 9 0.05268025782891314
10 rep006 n287 8 0.40546510810816444
10 rep006 n288 8 0.40546510810816444
10 rep006 n289 9 0.05268025782891314
10 rep006 n29 9 0.05268025782891314
10 rep006 n290 9 0.05268025782891314
10 rep006 n291 9 4.605170185988091
10 rep006 n292 9 0.6931471805599453
10 rep006 n293 6 0.05268025782891314
10 rep006 n294 6 0.15415067982725836
10 rep006 n295 7 0.1823215567939546
10 rep006 n296 7 0.40546510810816444
10 rep006 n297 8 0.05268025782891314
10 rep006 n298 8 0.05268025782891314
10 rep006 n299 9 0.05268025782891314
10 rep006 n3 3 0.587786664902119
10 rep006 n30 9 0.05268025782891314
10 rep006 n300 9 0.05268025782891314
10 rep006 n301 9 0.05268025782891314
10 rep006 n302 9 0.05268025782891314
10 rep006 n303 8 0.5108256237659907
10 rep006 n304 8 0.5108256237659907
10 rep006 n305 9 0.05268025782891314
10 rep006 n306 9 1.09861228866811
10 rep006 n307 9 0.40546510810816444
10 rep006 n308 9 0.05268025782891314
10 rep006 n309 7 0.3364722366212129
10 rep006 n31 9 0.5108256237659907
10 rep006 n310 7 0.15415067982725836
10 rep006 n311 8 0.40546510810816444
10 rep006 n312 8 0.05268025782891314
10 rep006 n313 9 0.1823215567939546
10 rep006 n314 9 0.1823215567939546
10 rep006 n315 9 0.2876820724517809
10 rep006 n316 9 0.2876820724517809
10 rep006 n317 8 1.6094379124341005
10 rep006 n318 8 0.05268025782891314
10 rep006 n319 9 0.5108256237659907
10 rep006 n32 9 0.05268025782891314
10 rep006 n320 9 0.916290731874155
10 rep006 n321 9 0.05268025782891314
10 rep006 n322 9 0.05268025782891314
10 rep006 n323 5 0.3364722366212129
10 rep006 n324 5 0.05268025782891314
10 rep006 n325 6 0.05268025782891314
10 rep006 n326 6 0.15415067982725836
10 rep006 n327 7 0.05268025782891314
10 rep006 n328 7 0.40546510810816444
10 rep006 n329 8 0.2876820724517809
10 rep006 n33 8 0.2876820724517809
10 rep006 n330 8 0.2876820724517809
10 rep006 n331 9 0.40546510810816444
10 rep006 n332 9 0.05268025782891314
10 rep006 n333 9 0.05268025782891314
10 rep006 n334 9 0.05268025782891314
10 rep006 n335 8 0.1823215567939546
10 rep006 n336 8 0.6931471805599453
10 rep006 n337 9 0.05268025782891314
10 rep006 n338 9 0.05268025782891314
10 rep006 n339 9 0.2231435513142097
10 rep006 n34 8 0.05268025782891314
10 rep006 n340 9 0.2231435513142097
10 rep006 n341 7 0.15415067982725836
10 rep006 n342 7 0.15415067982725836
10 rep006 n343 8 0.05268025782891314
10 rep006 n344 8 0.1823215567939546
10 rep006 n345 9 0.5108256237659907
10 rep006 n346 9 0.05268025782891314
10 rep006 n347 9 0.05268025782891314
10 rep006 n348 9 0.40546510810816444
10 rep006 n349 8 0.05268025782891314
10 rep006 n35 9 0.05268025782891314
10 rep006 n350 8 0.1823215567939546
10 rep006 n351 9 0.2231435513142097
10 rep006 n352 9 0.2231435513142097
10 rep006 n353 9 0.05268025782891314
10 rep006 n354 9 0.40546510810816444
10 rep006 n355 6 0.5108256237659907
10 rep006 n356 6 0.2231435513142097
10 rep006 n357 7 0.05268025782891314
10 rep006 n358 7 0.6931471805599453
10 rep006 n359 8 0.05268025782891314
10 rep006 n36 9 0.05268025782891314
10 rep006 n360 8 0.05268025782891314
10 rep006 n361 9 0.05268025782891314
10 rep006 n362 9 0.05268025782891314
10 rep006 n363 9 0.05268025782891314
10 rep006 n364 9 0.05268025782891314
10 rep006 n365 8 0.2876820724517809
10 rep006 n366 8 0.05268025782891314
10 rep006 n367 9 0.6931471805599453
10 rep006 n368 9 0.05268025782891314
10 rep006 n369 9 0.05268025782891314
10 rep006 n37 9 0.05268025782891314
10 rep006 n370 9 0.40546510810816444
10 rep006 n371 7 0.40546510810816444
10 rep006 n372 7 0.05268025782891314
10 rep006 n373 8 0.05268025782891314
10 rep006 n374 8 0.05268025782891314
10 rep006 n375 9 0.05268025782891314
10 rep006 n376 9 0.40546510810816444
10 rep006 n377 9 0.05268025782891314
10 rep006 n378 9 0.05268025782891314
10 rep006 n379 8 0.05268025782891314
10 rep006 n38 9 1.09861228866811
10 rep006 n380 8 0.6931471805599453
10 rep006 n381 9 0.05268025782891314
10 rep006 n382 9 0.05268025782891314
10 rep006 n383 9 0.05268025782891314
10 rep006 n384 9 0.6931471805599453
10 rep006 n385 4 0.40546510810816444
10 rep006 n386 4 0.1823215567939546
10 rep006 n387 5 0.05268025782891314
10 rep006 n388 5 0.5108256237659907
10 rep006 n389 6 0.05268025782891314
10 rep006 n39 6 0.1823215567939546
10 rep006 n390 6 0.05268025782891314
10 rep006 n391 7 0.40546510810816444
10 rep006 n392 7 0.05268025782891314
10 rep006 n393 8 0.40546510810816444
10 rep006 n394 8 0.05268025782891314
10 rep006 n395 9 0.05268025782891314
10 rep006 n396 9 0.05268025782891314
10 rep006 n397 9 0.05268025782891314
10 rep006 n398 9 0.6931471805599453
10 rep006 n399 8 0.05268025782891314
10 rep006 n4 3 0.11778303565638351
10 rep006 n40 6 0.40546510810816444
10 rep006 n400 8 0.05268025782891314
10 rep006 n401 9 0.05268025782891314
10 rep006 n402 9 0.05268025782891314
10 rep006 n403 9 0.6931471805599453
10 rep006 n404 9 0.05268025782891314
10 rep006 n405 7 0.40546510810816444
10 rep006 n406 7 0.40546510810816444
10 rep006 n407 8 0.05268025782891314
10 rep006 n408 8 0.05268025782891314
10 rep006 n409 9 0.05268025782891314
10 rep006 n41 7 0.2876820724517809
10 rep006 n410 9 0.05268025782891314
10 rep006 n411 9 0.05268025782891314
