cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n477,6,9,0,9,0,9,5,2,7,8,6,1,1,4,0,9,4,5,0,7,4,3,9,0,4,4,7,4,3,7,0,3,9,0,5,7,1,3,3,6,8,1,7,0,8,3,3,6,5,9
n480,6,9,0,9,0,0,2,2,7,8,0,1,1,4,0,9,4,5,0,7,4,3,9,0,4,4,0,4,3,2,9,3,9,4,5,0,1,3,3,6,8,1,7,0,8,3,3,6,5,9
n479,6,9,0,9,5,0,2,2,7,8,3,1,1,4,0,9,4,5,0,7,4,3,9,0,4,4,0,4,3,0,9,3,9,4,5,2,1,3,3,6,8,1,7,5,8,3,3,6,5,9
n488,6,6,4,8,8,2,2,2,7,8,0,1,1,4,0,9,6,5,0,7,4,0,9,3,4,4,4,4,3,0,3,3,9,4,5,6,1,5,3,6,8,0,7,4,9,2,3,6,5,0
n487,6,6,0,8,8,2,2,2,7,8,0,1,1,4,0,9,0,5,10,7,4,0,9,3,4,4,4,4,3,0,3,3,9,0,5,6,1,9,3,6,8,0,7,4,9,2,3,6,5,5
n490,6,0,7,8,8,2,2,2,7,8,0,1,1,4,5,9,0,5,0,7,4,10,9,3,4,4,4,4,3,0,3,3,9,3,5,0,1,0,3,6,8,0,7,0,5,2,3,6,5,0
n489,6,0,7,8,8,2,2,2,7,8,0,1,1,4,0,9,0,5,0,7,4,2,9,3,4,4,4,4,3,0,3,3,9,4,5,0,1,0,3,6,8,0,7,0,5,2,3,6,5,0
n494,6,6,4,8,6,3,2,2,7,8,0,1,1,4,0,9,0,5,9,7,4,3,9,3,4,4,4,4,3,0,0,3,9,0,5,0,1,0,3,6,8,8,7,1,6,2,3,6,5,0
n493,6,0,0,8,0,3,2,2,7,8,1,1,1,4,1,9,0,5,9,7,4,0,9,3,4,4,4,4,3,0,0,3,9,1,5,0,1,0,3,6,8,0,7,1,6,2,3,6,5,0
n496,6,10,2,8,4,10,2,2,7,8,7,1,1,4,2,9,0,5,9,7,4,0,9,3,4,4,4,4,3,0,0,3,9,10,5,0,1,0,3,6,8,0,7,1,6,2,3,6,5,6
n495,6,10,0,8,4,0,2,2,7,8,0,1,1,4,0,9,0,5,9,7,4,0,9,3,4,4,4,4,3,0,10,3,9,10,5,0,1,0,3,6,8,0,7,1,6,2,3,6,5,6
n502,6,0,2,8,5,0,0,2,7,8,1,1,1,4,8,9,6,5,0,7,4,0,9,0,4,4,4,4,3,5,4,3,9,0,5,0,1,10,3,6,8,3,7,0,0,2,3,6,5,2
n501,6,0,2,8,0,0,0,2,7,8,1,1,1,4,8,9,6,5,0,7,4,0,9,0,4,4,4,4,3,5,0,3,9,0,5,0,1,10,3,6,8,3,7,0,0,2,3,6,5,2
n504,6,0,2,8,0,0,0,2,7,8,0,1,1,4,8,9,0,5,0,7,4,0,9,0,4,4,4,4,3,5,0,3,9,0,5,0,1,10,3,6,8,3,7,9,0,2,3,6,5,2
n503,6,0,2,8,0,3,0,2,7,8,6,1,1,4,8,9,0,5,0,7,4,1,9,0,4,4,4,4,3,5,9,3,9,0,5,0,1,10,3,6,8,3,7,8,0,2,3,6,5,2
n508,6,3,2,8,5,0,4,2,7,8,8,1,1,4,0,9,0,5,1,7,4,0,9,7,4,4,4,4,3,5,2,3,9,0,5,6,1,1,3,6,8,0,7,2,0,2,3,6,5,2
n507,6,3,2,8,5,0,4,2,7,8,0,1,1,4,0,9,0,5,1,7,4,0,9,7,4,4,4,4,3,5,2,3,9,0,5,6,1,1,3,6,8,0,7,2,0,2,3,6,5,2
n510,6,3,2,8,5,6,4,2,7,8,6,1,1,4,0,9,0,5,1,7,4,8,9,7,4,4,4,4,3,5,2,3,9,0,5,0,1,1,3,6,8,9,7,2,0,2,3,6,5,2
n509,6,3,2,8,5,0,4,2,7,8,6,1,1,4,0,9,0,5,1,7,4,8,9,0,4,4,4,4,3,5,2,3,9,0,5,0,1,1,3,6,8,9,7,2,0,2,3,6,5,2
