(((((((103:3.023,102:1.023)I63:2.996,(118:1,119:0.012)I62:1.018)I61:3.029,((99:2.001,98:0.012)I60:2.024,(111:0.012,110:1.007)I59:1.982)I58:3.023)I57:2.979,(((68:0,69:1)I56:4.047,(72:4.082,73:3.082)I55:1.966)I54:2.998,((96:1.017,97:2.017)I53:5.013,(106:0,107:1)I52:1.029)I51:3.016)I50:1.982)I49:3.071,((((92:1.01,93:1.01)I48:0.99,(((86:0,87:0)I47:1.012,(115:0.001,114:2.001)I46:1.011)I45:2.008,67:1.02)I44:0.98)I43:0,66:1.001)I42:6.072,(((80:1.114,81:1.009)I41:2.034,(85:4.375,84:0.002)I40:3.041)I39:0.97,((76:2.017,77:1.017)I38:0.991,(78:2.001,79:0.001)I37:1.007)I36:2.006)I35:2.059)I34:8.026)I33:0.925,(((((64:2.068,65:3.068)I32:1.988,(71:1,70:0)I31:3.055)I30:0.953,((124:1.252,125:0)I29:0.001,(101:2.025,100:1.025)I28:2.977)I27:1.007)I26:3.032,((((82:1.057,83:3.545)I25:3.944,88:1.667)I24:0.013,89:1.014)I23:3.009,((74:1.009,75:1.009)I22:1.016,(95:2.001,94:0.001)I21:3.024)I20:0.998)I19:2.017)I18:5.088,((((113:0.001,112:1.124)I17:0.936,(109:1.014,108:1.155)I16:1.978)I15:0.992,((90:1,91:0.012)I14:2.036,(121:0.023,120:0.006)I13:2.014)I12:0.972)I11:3.012,((104:2,((116:0,117:0)I10:0,((122:1,123:0)I9:3.025,(127:2.001,126:0.001)I8:1.024)I7:1.975)I6:0)I5:0.001,105:1.195)I4:1.02)I3:5.108)I2:5.895)I1:3.977)I0;
I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I1,0,0:0.01/6:0.99,0:0.01/7:0.99,0,0,0,0,0,0,0,0,0,0,0,0,0:0.01/2:0.99,0,0,0,0,0,0:0.01/6:0.99,0,0,0,0,0,0,0,0
I2,0:0.02/10:0.98,6,7,0,0,0:0.02/1:0.98,0,0,0,0,0,0,0,0:0.02/10:0.98,0,2,0,0:0.02/1:0.98,0,0,0:0.02/3:0.98,6,0,0,0,0,0,0,0,0:0.02/6:0.98
I3,10,6,7,0,2,1,0,6,0,0,0,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
I4,10,6,7,0,2,1,0,6,0,0,10,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
105,10,6,7,2,2,1,0,6,0,0,10,4,0,10,0,2,-1:0.1/3:0.9,1,10,0,3,-1:0.1/6:0.9,0,0,0,0,0,0,0,6
I5,10,6,7,0,2,1,0,6,0,0,10,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
I6,10,6,7,0,2,1,0,6,0,0,10,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
I7,10,6,7,0,2,1,0,6,0,0:0.01/9:0.99,10,4,0,10,0,2,3,1,10,0,3,6,0:0.01/4:0.99,0,0,0,0,0,0,6
I8,10,6,7,0,2,1,0,6,0,9,10,4,0,10,8,2,3,1,10,0,3,6,4,0,0,0,0,0,0,6
126,10,6,7,0,2,1,0,6,0,9,10,4,0,10,8,2,3,1,10,0,3,6,4,0,0,0,0,0,0,6
127,10,6,7,0,2,1,0,6,0,9,10,4,0,10,8,2,3,1,10,0,3,6,4,0,2,0,0,7,0,6
I9,10,6,7,7,2,1,0,6,0,9,10,4,0,10,9,2,3,1,10,0,3,6,4,0,0,0,5,0,0,6
123,10,6,7,7,2,1,0,6,0,9,10,4,0,10,9,2,3,1,10,0,3,6,4,0,0,0,5,0,0,6
122,10,6,7,7,2,1,0,6,0,9,10,4,8,10,9,2,3,1,10,0,3,6,4,0,0,0,5,0,0,6
I10,10,6,7,0,2,1,0,6,0,0,10,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
117,10,6,7,0,2,1,0,6,0,0,10,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
116,10,6,7,0,2,1,0,6,0,0,10,4,0,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
104,10,6,7,0,2,1,0,6,0,0,10,4,0,10,8,2,3,1,10,0,3,6,0,0,0,0,0,0,7,6
I11,10,6,7,0,2,1,1,6,0,3,0,4,3,10,0,2,3,1,10,0,3,6,0,0,0,0,0,0,0,6
I12,10,6,7,0,2,1,1,6,0,3,0,4,3,10,0,2,3,1,10,0,3,6,0,0,0,0:0.04/8:0.96,0,0,0,6
I13,10,6,7,0,2,1,1,6,0,3,0,4,3,10,0,2,3,1,10,0,3,6,0,0:0.02/4:0.98,0,8,0,0,6,6
120,10,6,7,0,2,1,1,6,0,3,0,4,3,10,0,2,3,1,10,0,3,6,0,0:0.02/-1:0.01/4:0.97,0,8,0,0,6,6
121,10,6,7,0,2,1,1,6,0,3,0,4,3,10,0,2,3,1,10,0,3,6,0,4,0,8,0,0,6,6
I14,10,6,7,0,2,1,1,6,0,3,3,4,3,10,1,2,3,1,10,0,3,6,0,0,0,8,0,0,0,6
91,10,6,7,0,2,1,1,6,0,3,3,4,3,10,1,2,3,1,10,0,3,6,0,0,0,8,0,0,0:0.99/-1:0.01,6
